,date,Ticker,monthly_return,Company Name,year,esg,Sector,Industry,market_return,risk_free_rate
616,2022-05-31,AWK,-0.013957346992375164,American Water Works,2022.0,19.01,ENERGY & TRANSPORTATION,WATER SUPPLY,0.0022571864665479335,0.0033333333333333335
617,2022-06-30,AWK,-0.01639638827075851,American Water Works,2022.0,19.01,ENERGY & TRANSPORTATION,WATER SUPPLY,-0.08246915573166957,0.0033333333333333335
618,2022-07-29,AWK,0.044833922565254314,American Water Works,2022.0,19.01,ENERGY & TRANSPORTATION,WATER SUPPLY,0.09208745337078894,0.0033333333333333335
619,2022-08-31,AWK,-0.040936791208309065,American Water Works,2022.0,19.01,ENERGY & TRANSPORTATION,WATER SUPPLY,-0.04080198650049005,0.0033333333333333335
620,2022-09-30,AWK,-0.12320671907964387,American Water Works,2022.0,19.01,ENERGY & TRANSPORTATION,WATER SUPPLY,-0.09241630129342526,0.0033333333333333335
621,2022-10-31,AWK,0.11662587061918117,American Water Works,2022.0,19.01,ENERGY & TRANSPORTATION,WATER SUPPLY,0.08127541602556798,0.0033333333333333335
622,2022-11-30,AWK,0.04912669893731758,American Water Works,2022.0,19.01,ENERGY & TRANSPORTATION,WATER SUPPLY,0.0555916145157227,0.0033333333333333335
623,2022-12-30,AWK,0.0043487460465945205,American Water Works,2022.0,19.01,ENERGY & TRANSPORTATION,WATER SUPPLY,-0.05757583637076502,0.0033333333333333335
624,2023-01-31,AWK,0.026702998785849363,American Water Works,2023.0,16.77,ENERGY & TRANSPORTATION,WATER SUPPLY,0.06288728729291937,0.0033333333333333335
625,2023-02-28,AWK,-0.09918961388199654,American Water Works,2023.0,16.77,ENERGY & TRANSPORTATION,WATER SUPPLY,-0.025142809734119198,0.0033333333333333335
626,2023-03-31,AWK,0.043525043740844316,American Water Works,2023.0,16.77,ENERGY & TRANSPORTATION,WATER SUPPLY,0.03712512977870852,0.0033333333333333335
627,2023-04-28,AWK,0.01201448746707734,American Water Works,2023.0,16.77,ENERGY & TRANSPORTATION,WATER SUPPLY,0.01597500383233963,0.0033333333333333335
628,2023-05-31,AWK,-0.020958092329698697,American Water Works,2023.0,16.77,ENERGY & TRANSPORTATION,WATER SUPPLY,0.004615936538862719,0.0033333333333333335
629,2023-06-30,AWK,-0.01176870462355939,American Water Works,2023.0,16.77,ENERGY & TRANSPORTATION,WATER SUPPLY,0.06481424165786054,0.0033333333333333335
630,2023-07-31,AWK,0.03278510597261519,American Water Works,2023.0,16.77,ENERGY & TRANSPORTATION,WATER SUPPLY,0.03273333490825392,0.0033333333333333335
631,2023-08-31,AWK,-0.05425853485695298,American Water Works,2023.0,16.77,ENERGY & TRANSPORTATION,WATER SUPPLY,-0.016252038008436887,0.0033333333333333335
632,2023-09-29,AWK,-0.1074667767850439,American Water Works,2023.0,16.77,ENERGY & TRANSPORTATION,WATER SUPPLY,-0.047393140200185035,0.0033333333333333335
633,2023-10-31,AWK,-0.04990725669076723,American Water Works,2023.0,16.77,ENERGY & TRANSPORTATION,WATER SUPPLY,-0.02170868581958285,0.0033333333333333335
634,2023-11-30,AWK,0.12712174295688916,American Water Works,2023.0,16.77,ENERGY & TRANSPORTATION,WATER SUPPLY,0.09134387345010464,0.0033333333333333335
635,2023-12-29,AWK,0.0011374589261854418,American Water Works,2023.0,16.77,ENERGY & TRANSPORTATION,WATER SUPPLY,0.04566246277748087,0.0033333333333333335
636,2019-01-31,AMGN,-0.038834689604734796,Amgen,2019.0,23.47,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.08006583033108616,0.0033333333333333335
637,2019-02-28,AMGN,0.023763269157606404,Amgen,2019.0,23.47,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.032415704618935504,0.0033333333333333335
638,2019-03-29,AMGN,-0.00052587227869072,Amgen,2019.0,23.47,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.018078961032362173,0.0033333333333333335
639,2019-04-30,AMGN,-0.05611107674313154,Amgen,2019.0,23.47,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.0408522146608965,0.0033333333333333335
640,2019-05-31,AMGN,-0.06244463738543182,Amgen,2019.0,23.47,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",-0.06377089349752818,0.0033333333333333335
641,2019-06-28,AMGN,0.10545937001836259,Amgen,2019.0,23.47,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.06959229737207817,0.0033333333333333335
642,2019-07-31,AMGN,0.012481004686651476,Amgen,2019.0,23.47,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.01511938840098681,0.0033333333333333335
643,2019-08-30,AMGN,0.1262784306756397,Amgen,2019.0,23.47,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",-0.01674344214568413,0.0033333333333333335
644,2019-09-30,AMGN,-0.07242813269639314,Amgen,2019.0,23.47,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.01947898621718913,0.0033333333333333335
645,2019-10-31,AMGN,0.10201016329687751,Amgen,2019.0,23.47,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.022104880815917882,0.0033333333333333335
646,2019-11-29,AMGN,0.10798443191535645,Amgen,2019.0,23.47,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.03619805014378419,0.0033333333333333335
647,2019-12-31,AMGN,0.02705322056741344,Amgen,2019.0,23.47,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.02903351553694522,0.0033333333333333335
648,2020-01-31,AMGN,-0.10378730912325718,Amgen,2020.0,33.917,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",-0.00040378021942422127,0.0033333333333333335
649,2020-02-28,AMGN,-0.06890648006734235,Amgen,2020.0,33.917,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",-0.07916580472968038,0.0033333333333333335
650,2020-03-31,AMGN,0.015020646542153182,Amgen,2020.0,33.917,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",-0.12464268647002086,0.0033333333333333335
651,2020-04-30,AMGN,0.1799931065136482,Amgen,2020.0,33.917,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.12698360200018088,0.0033333333333333335
652,2020-05-29,AMGN,-0.03340004720785228,Amgen,2020.0,33.917,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.04764524619273791,0.0033333333333333335
653,2020-06-30,AMGN,0.02681774222021449,Amgen,2020.0,33.917,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.017761105699659385,0.0033333333333333335
654,2020-07-31,AMGN,0.037352237195376725,Amgen,2020.0,33.917,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.05889193935001935,0.0033333333333333335
655,2020-08-31,AMGN,0.04226449951116251,Amgen,2020.0,33.917,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.06979660274131261,0.0033333333333333335
656,2020-09-30,AMGN,0.0033163262968132212,Amgen,2020.0,33.917,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",-0.037398293968299856,0.0033333333333333335
657,2020-10-30,AMGN,-0.14644313626442185,Amgen,2020.0,33.917,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",-0.02493347834755355,0.0033333333333333335
658,2020-11-30,AMGN,0.030407665083864943,Amgen,2020.0,33.917,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.10877683810482486,0.0033333333333333335
659,2020-12-31,AMGN,0.035489038851513666,Amgen,2020.0,33.917,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.03706616331725954,0.0033333333333333335
660,2021-01-29,AMGN,0.050061058021419136,Amgen,2021.0,17.06,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",-0.010190487453532349,0.0033333333333333335
661,2021-02-26,AMGN,-0.061408129706991055,Amgen,2021.0,17.06,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.027805648364208624,0.0033333333333333335
662,2021-03-31,AMGN,0.10621554825877033,Amgen,2021.0,17.06,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.04540479975349965,0.0033333333333333335
663,2021-04-30,AMGN,-0.03685529227608797,Amgen,2021.0,17.06,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.052910597312107566,0.0033333333333333335
664,2021-05-28,AMGN,-0.0001423204732299288,Amgen,2021.0,17.06,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.0065659168323985995,0.0033333333333333335
665,2021-06-30,AMGN,0.02441764490095366,Amgen,2021.0,17.06,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.022472932767279463,0.0033333333333333335
666,2021-07-30,AMGN,-0.009066586841535829,Amgen,2021.0,17.06,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.024412347090566833,0.0033333333333333335
667,2021-08-31,AMGN,-0.05917111596179825,Amgen,2021.0,17.06,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.0297599321063986,0.0033333333333333335
668,2021-09-30,AMGN,-0.057110063066081906,Amgen,2021.0,17.06,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",-0.046575362373533435,0.0033333333333333335
669,2021-10-29,AMGN,-0.02671035204495409,Amgen,2021.0,17.06,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.0701634524018786,0.0033333333333333335
670,2021-11-30,AMGN,-0.03093340279965262,Amgen,2021.0,17.06,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",-0.008034803160532067,0.0033333333333333335
671,2021-12-31,AMGN,0.13118462068822034,Amgen,2021.0,17.06,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.04628826138621389,0.0033333333333333335
672,2022-01-31,AMGN,0.00964577312596715,Amgen,2022.0,14.08,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",-0.05274120297469975,0.0033333333333333335
673,2022-02-28,AMGN,0.005719271655801883,Amgen,2022.0,14.08,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",-0.029517066949437343,0.0033333333333333335
674,2022-03-31,AMGN,0.067732272916883,Amgen,2022.0,14.08,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.0375555169243853,0.0033333333333333335
675,2022-04-29,AMGN,-0.03568767370274062,Amgen,2022.0,14.08,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",-0.08776888598039312,0.0033333333333333335
676,2022-05-31,AMGN,0.10974897062788491,Amgen,2022.0,14.08,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.0022571864665479335,0.0033333333333333335
677,2022-06-30,AMGN,-0.05234852798955847,Amgen,2022.0,14.08,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",-0.08246915573166957,0.0033333333333333335
678,2022-07-29,AMGN,0.017139090011760727,Amgen,2022.0,14.08,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.09208745337078894,0.0033333333333333335
679,2022-08-31,AMGN,-0.021455281936203163,Amgen,2022.0,14.08,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",-0.04080198650049005,0.0033333333333333335
680,2022-09-30,AMGN,-0.06200607654189527,Amgen,2022.0,14.08,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",-0.09241630129342526,0.0033333333333333335
681,2022-10-31,AMGN,0.19942356524556581,Amgen,2022.0,14.08,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.08127541602556798,0.0033333333333333335
682,2022-11-30,AMGN,0.0666099204408761,Amgen,2022.0,14.08,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.0555916145157227,0.0033333333333333335
683,2022-12-30,AMGN,-0.08296094165249535,Amgen,2022.0,14.08,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",-0.05757583637076502,0.0033333333333333335
684,2023-01-31,AMGN,-0.03898868203690309,Amgen,2023.0,16.54,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.06288728729291937,0.0033333333333333335
685,2023-02-28,AMGN,-0.07406031186906659,Amgen,2023.0,16.54,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",-0.025142809734119198,0.0033333333333333335
686,2023-03-31,AMGN,0.04355519265876295,Amgen,2023.0,16.54,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.03712512977870852,0.0033333333333333335
687,2023-04-28,AMGN,-0.008314298441613688,Amgen,2023.0,16.54,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.01597500383233963,0.0033333333333333335
688,2023-05-31,AMGN,-0.07091572240881239,Amgen,2023.0,16.54,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.004615936538862719,0.0033333333333333335
689,2023-06-30,AMGN,0.006208968359737943,Amgen,2023.0,16.54,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.06481424165786054,0.0033333333333333335
690,2023-07-31,AMGN,0.05463436903278751,Amgen,2023.0,16.54,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.03273333490825392,0.0033333333333333335
691,2023-08-31,AMGN,0.10360635224340986,Amgen,2023.0,16.54,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",-0.016252038008436887,0.0033333333333333335
692,2023-09-29,AMGN,0.04845114385372784,Amgen,2023.0,16.54,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",-0.047393140200185035,0.0033333333333333335
693,2023-10-31,AMGN,-0.048593493097930485,Amgen,2023.0,16.54,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",-0.02170868581958285,0.0033333333333333335
694,2023-11-30,AMGN,0.06286682918326747,Amgen,2023.0,16.54,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.09134387345010464,0.0033333333333333335
695,2023-12-29,AMGN,0.06816482544538283,Amgen,2023.0,16.54,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.04566246277748087,0.0033333333333333335
696,2019-01-31,ANSS,0.14978312578704345,Ansys,2019.0,28.49,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.08006583033108616,0.0033333333333333335
697,2019-02-28,ANSS,0.07855187100699723,Ansys,2019.0,28.49,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.032415704618935504,0.0033333333333333335
698,2019-03-29,ANSS,0.030745797134153374,Ansys,2019.0,28.49,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.018078961032362173,0.0033333333333333335
699,2019-04-30,ANSS,0.0716435881998796,Ansys,2019.0,28.49,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.0408522146608965,0.0033333333333333335
700,2019-05-31,ANSS,-0.08324821246169567,Ansys,2019.0,28.49,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,-0.06377089349752818,0.0033333333333333335
701,2019-06-28,ANSS,0.14105849582172691,Ansys,2019.0,28.49,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.06959229737207817,0.0033333333333333335
702,2019-07-31,ANSS,-0.008299970705985649,Ansys,2019.0,28.49,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.01511938840098681,0.0033333333333333335
703,2019-08-30,ANSS,0.016935801496652303,Ansys,2019.0,28.49,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,-0.01674344214568413,0.0033333333333333335
704,2019-09-30,ANSS,0.07164988381099935,Ansys,2019.0,28.49,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.01947898621718913,0.0033333333333333335
705,2019-10-31,ANSS,-0.0054662088904952055,Ansys,2019.0,28.49,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.022104880815917882,0.0033333333333333335
706,2019-11-29,ANSS,0.15689302748126277,Ansys,2019.0,28.49,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.03619805014378419,0.0033333333333333335
707,2019-12-31,ANSS,0.010679649770309219,Ansys,2019.0,28.49,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.02903351553694522,0.0033333333333333335
708,2020-01-31,ANSS,0.06573171205469852,Ansys,2020.0,13.37,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,-0.00040378021942422127,0.0033333333333333335
709,2020-02-28,ANSS,-0.11715816717092553,Ansys,2020.0,13.37,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,-0.07916580472968038,0.0033333333333333335
710,2020-03-31,ANSS,-0.04013377926421402,Ansys,2020.0,13.37,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,-0.12464268647002086,0.0033333333333333335
711,2020-04-30,ANSS,0.1262958661332645,Ansys,2020.0,13.37,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.12698360200018088,0.0033333333333333335
712,2020-05-29,ANSS,0.08085398922965292,Ansys,2020.0,13.37,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.04764524619273791,0.0033333333333333335
713,2020-06-30,ANSS,0.03084805653710254,Ansys,2020.0,13.37,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.017761105699659385,0.0033333333333333335
714,2020-07-31,ANSS,0.06468309738456801,Ansys,2020.0,13.37,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.05889193935001935,0.0033333333333333335
715,2020-08-31,ANSS,0.09146812620734046,Ansys,2020.0,13.37,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.06979660274131261,0.0033333333333333335
716,2020-09-30,ANSS,-0.034748237515117464,Ansys,2020.0,13.37,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,-0.037398293968299856,0.0033333333333333335
717,2020-10-30,ANSS,-0.06985912049628706,Ansys,2020.0,13.37,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,-0.02493347834755355,0.0033333333333333335
718,2020-11-30,ANSS,0.11068764989979307,Ansys,2020.0,13.37,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.10877683810482486,0.0033333333333333335
719,2020-12-31,ANSS,0.07614033011891386,Ansys,2020.0,13.37,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.03706616331725954,0.0033333333333333335
720,2021-01-29,ANSS,-0.025920835623969185,Ansys,2021.0,15.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,-0.010190487453532349,0.0033333333333333335
721,2021-02-26,ANSS,-0.03775714648531192,Ansys,2021.0,15.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.027805648364208624,0.0033333333333333335
722,2021-03-31,ANSS,-0.004193671368661889,Ansys,2021.0,15.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.04540479975349965,0.0033333333333333335
723,2021-04-30,ANSS,0.0768641771704559,Ansys,2021.0,15.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.052910597312107566,0.0033333333333333335
724,2021-05-28,ANSS,-0.07580812776896573,Ansys,2021.0,15.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.0065659168323985995,0.0033333333333333335
725,2021-06-30,ANSS,0.026987039119370282,Ansys,2021.0,15.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.022472932767279463,0.0033333333333333335
726,2021-07-30,ANSS,0.06166080792946449,Ansys,2021.0,15.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.024412347090566833,0.0033333333333333335
727,2021-08-31,ANSS,-0.008413396298105558,Ansys,2021.0,15.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.0297599321063986,0.0033333333333333335
728,2021-09-30,ANSS,-0.06817932997591425,Ansys,2021.0,15.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,-0.046575362373533435,0.0033333333333333335
729,2021-10-29,ANSS,0.11493611396680858,Ansys,2021.0,15.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.0701634524018786,0.0033333333333333335
730,2021-11-30,ANSS,0.03135043995995579,Ansys,2021.0,15.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,-0.008034803160532067,0.0033333333333333335
731,2021-12-31,ANSS,0.024624501890262662,Ansys,2021.0,15.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.04628826138621389,0.0033333333333333335
732,2022-01-31,ANSS,-0.15234842441164742,Ansys,2022.0,16.71,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,-0.05274120297469975,0.0033333333333333335
733,2022-02-28,ANSS,-0.04652804329284432,Ansys,2022.0,16.71,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,-0.029517066949437343,0.0033333333333333335
734,2022-03-31,ANSS,-0.020173355131250292,Ansys,2022.0,16.71,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.0375555169243853,0.0033333333333333335
735,2022-04-29,ANSS,-0.13209507319376668,Ansys,2022.0,16.71,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,-0.08776888598039312,0.0033333333333333335
736,2022-05-31,ANSS,-0.055605934201458096,Ansys,2022.0,16.71,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.0022571864665479335,0.0033333333333333335
737,2022-06-30,ANSS,-0.08092640958672614,Ansys,2022.0,16.71,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,-0.08246915573166957,0.0033333333333333335
738,2022-07-29,ANSS,0.16590747628400693,Ansys,2022.0,16.71,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.09208745337078894,0.0033333333333333335
739,2022-08-31,ANSS,-0.11000394279364856,Ansys,2022.0,16.71,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,-0.04080198650049005,0.0033333333333333335
740,2022-09-30,ANSS,-0.10712847362062028,Ansys,2022.0,16.71,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,-0.09241630129342526,0.0033333333333333335
741,2022-10-31,ANSS,-0.00243572395128544,Ansys,2022.0,16.71,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.08127541602556798,0.0033333333333333335
742,2022-11-30,ANSS,0.14984626514740462,Ansys,2022.0,16.71,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.0555916145157227,0.0033333333333333335
743,2022-12-30,ANSS,-0.04998033818324821,Ansys,2022.0,16.71,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,-0.05757583637076502,0.0033333333333333335
744,2023-01-31,ANSS,0.10252907819032253,Ansys,2023.0,17.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.06288728729291937,0.0033333333333333335
745,2023-02-28,ANSS,0.13984832557441051,Ansys,2023.0,17.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,-0.025142809734119198,0.0033333333333333335
746,2023-03-31,ANSS,0.09614307829122892,Ansys,2023.0,17.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.03712512977870852,0.0033333333333333335
747,2023-04-28,ANSS,-0.05673076923076925,Ansys,2023.0,17.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.01597500383233963,0.0033333333333333335
748,2023-05-31,ANSS,0.030804026503567616,Ansys,2023.0,17.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.004615936538862719,0.0033333333333333335
749,2023-06-30,ANSS,0.020643406780184836,Ansys,2023.0,17.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.06481424165786054,0.0033333333333333335
750,2023-07-31,ANSS,0.0358191782481001,Ansys,2023.0,17.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.03273333490825392,0.0033333333333333335
751,2023-08-31,ANSS,-0.06790412160187087,Ansys,2023.0,17.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,-0.016252038008436887,0.0033333333333333335
752,2023-09-29,ANSS,-0.06686110327092543,Ansys,2023.0,17.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,-0.047393140200185035,0.0033333333333333335
753,2023-10-31,ANSS,-0.06482944043017991,Ansys,2023.0,17.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,-0.02170868581958285,0.0033333333333333335
754,2023-11-30,ANSS,0.054265794580608206,Ansys,2023.0,17.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.09134387345010464,0.0033333333333333335
755,2023-12-29,ANSS,0.2369784565039541,Ansys,2023.0,17.18,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,0.04566246277748087,0.0033333333333333335
756,2021-01-29,AON,-0.036493726713617836,Aon plc,2021.0,11.709000000000001,FINANCE,"INSURANCE AGENTS, BROKERS & SERVICE",-0.010190487453532349,0.0033333333333333335
757,2021-02-26,AON,0.12117193022814354,Aon plc,2021.0,11.709000000000001,FINANCE,"INSURANCE AGENTS, BROKERS & SERVICE",0.027805648364208624,0.0033333333333333335
758,2021-03-31,AON,0.010539518199938591,Aon plc,2021.0,11.709000000000001,FINANCE,"INSURANCE AGENTS, BROKERS & SERVICE",0.04540479975349965,0.0033333333333333335
759,2021-04-30,AON,0.09491120379666373,Aon plc,2021.0,11.709000000000001,FINANCE,"INSURANCE AGENTS, BROKERS & SERVICE",0.052910597312107566,0.0033333333333333335
760,2021-05-28,AON,0.007675635181478402,Aon plc,2021.0,11.709000000000001,FINANCE,"INSURANCE AGENTS, BROKERS & SERVICE",0.0065659168323985995,0.0033333333333333335
